,american_flow,columbia_flow,american_flow_d,columbia_flow_d,american_flow_t,columbia_flow_t,american_flow_s,american_flow_r,columbia_flow_s,columbia_flow_r
1946-10-31,21.3226,50.69,-84.71599538343156,-55.49170102223093,106.03859538343156,106.18170102223092,-60.23751646319595,-24.47847892023561,-49.4716899974481,-6.020011024782825
1946-11-30,8.2119,30.02,-97.84901258720183,-76.21979442286236,106.06091258720183,106.23979442286236,-79.59720509553763,-18.251807491664195,-69.59192625522239,-6.627868167639974
1946-12-31,10.6471,24.55,-95.43612979097209,-81.7478878234938,106.08322979097208,106.2978878234938,-87.96792944216502,-7.468200348807073,-78.8757339415681,-2.8721538819256978
1947-01-31,15.7725,24.44,-90.33304699474235,-81.91598122412523,106.10554699474235,106.35598122412523,-88.00662234354937,-2.32642465119298,-82.47777796319376,0.5617967390685266
1947-02-28,47.3458,24.27,-58.782064198512586,-82.14407462475667,106.12786419851258,106.41407462475667,-57.342571690176776,-1.4394925083358103,-83.62694279239663,1.482868167639964
1947-03-31,47.2891,28.6,-58.86108140228284,-77.8721680253881,106.15018140228284,106.4721680253881,-12.408874608232752,-46.45220679405009,-81.47396476445662,3.6017967390685186
1947-04-30,29.8743,51.25,-76.29819860605309,-55.280261426019536,106.1724986060531,106.53026142601954,18.19450104513985,-94.49269965119294,-65.90634387937378,10.626082453354243
1947-05-31,88.6317,188.87,-17.56311580982336,82.28164517334903,106.19481580982335,106.58835482665097,46.355548127083885,-63.918663936907244,30.712705577137633,51.5689395962114
1947-06-30,135.751,325.64,29.533866986406395,218.99355177271758,106.21713301359361,106.6464482272824,65.9760237804565,-36.442156794050106,197.24854074793478,21.745011024782798
1947-07-31,135.3545,311.49,29.11504978263615,204.78545837208617,106.23945021736385,106.70454162791384,108.64337800525765,-79.5283282226215,204.42223306158908,0.36322531049708573
1947-08-31,111.4551,167.92,5.193332578865892,61.15736497145471,106.26176742113411,106.76263502854528,117.96056437291598,-112.76723179405009,84.81628251810046,-23.658917546645753
1947-09-30,41.1161,97.98,-65.16798462490436,-8.840728429176707,106.28408462490437,106.82072842917671,28.43070431200287,-93.59868893690724,-5.775382311102389,-3.0653461180743182
1947-10-31,7.7022,78.15,-98.60420182867462,-28.72882182980814,106.30640182867462,106.87882182980815,-60.23751646319595,-38.366685365478666,-49.4716899974481,20.742868167639962
1947-11-30,5.0687,43.89,-101.26001903244489,-63.04691523043958,106.3287190324449,106.93691523043958,-79.59720509553763,-21.662813936907256,-69.59192625522239,6.545011024782809
1947-12-31,4.2192,29.45,-102.13183623621514,-77.54500863107101,106.35103623621514,106.99500863107102,-87.96792944216502,-14.16390679405012,-78.8757339415681,1.3307253104970869
1948-01-31,22.8234,25.94,-83.54995343998539,-81.11310203170244,106.37335343998538,107.05310203170244,-88.00662234354937,4.45666890356398,-82.47777796319376,1.3646759314913197
1948-02-29,25.117,25.54,-81.27867064375563,-81.57119543233387,106.39567064375564,107.11119543233386,-57.342571690176776,-23.936098953578856,-83.62694279239663,2.0557473600627674
1948-03-31,18.8307,23.59,-87.58728784752589,-83.5792888329653,106.4179878475259,107.16928883296531,-12.408874608232752,-75.17841323929314,-81.47396476445662,-2.105324068508679
1948-04-30,81.86399999999998,35.68,-24.576305051296174,-71.54738223359675,106.44030505129615,107.22738223359676,18.19450104513985,-42.770806096436026,-65.90634387937378,-5.641038354222971
1948-05-31,41.5691,144.7,-64.89352225506642,37.41452436577181,106.4626222550664,107.28547563422818,46.355548127083885,-111.24907038215031,30.712705577137633,6.701818788634178
1948-06-30,72.8309,455.9,-33.65403945883665,348.55643096514035,106.48493945883665,107.34356903485963,65.9760237804565,-99.63006323929315,197.24854074793478,151.30789021720557
1948-07-31,248.452,274.67,141.9447433373931,167.26833756450895,106.50725666260689,107.40166243549106,108.64337800525765,33.30136533213546,204.42223306158908,-37.15389549708013
1948-08-31,287.6992,180.38,181.16962613362284,72.92024416387751,106.52957386637718,107.45975583612248,117.96056437291598,63.20906176070686,84.81628251810046,-11.896038354222952
1948-09-30,209.0067,92.6,102.45480892985258,-14.917849236753923,106.55189107014742,107.51784923675392,28.43070431200287,74.0241046178497,-5.775382311102389,-9.142466925651535
1948-10-31,36.7553,44.46,-69.81890827391769,-63.11594263738535,106.57420827391769,107.57594263738535,-60.23751646319595,-9.581391810721733,-49.4716899974481,-13.64425263993725
1948-11-30,8.7216,30.02,-97.87492547768792,-77.61403603801679,106.59652547768792,107.63403603801679,-79.59720509553763,-18.277720382150292,-69.59192625522239,-8.022109782794402
1948-12-31,6.796,24.44,-99.82284268145817,-83.25212943864823,106.61884268145818,107.69212943864822,-87.96792944216502,-11.854913239293154,-78.8757339415681,-4.376395497080125
1949-01-31,12.9125,20.73,-93.72865988522844,-87.02022283927965,106.64115988522843,107.75022283927966,-88.00662234354937,-5.722037541679072,-82.47777796319376,-4.542444876085895
1949-02-28,23.8145,17.84,-82.8489770889987,-89.96831623991108,106.66347708899869,107.80831623991108,-57.342571690176776,-25.50640539882192,-83.62694279239663,-6.341373447514442
1949-03-31,33.6687,20.64,-73.01709429276895,-87.22640964054251,106.68579429276895,107.86640964054251,-12.408874608232752,-60.608219684536195,-81.47396476445662,-5.752444876085889
1949-04-30,30.6955,35.68,-76.01261149653921,-72.24450304117394,106.7081114965392,107.92450304117395,18.19450104513985,-94.20711254167907,-65.90634387937378,-6.338159161800164
1949-05-31,51.6216,152.63,-55.108828700309445,44.64740355819461,106.73042870030945,107.98259644180538,46.355548127083885,-101.46437682739332,30.712705577137633,13.934697981056978
1949-06-30,167.5508,223.42,60.79805409592031,115.37931015756317,106.7527459040797,108.04068984243682,65.9760237804565,-5.177969684536194,197.24854074793478,-81.86923059037161
1949-07-31,241.2879,163.67,134.51283689215006,55.57121675693173,106.77506310784995,108.09878324306825,108.64337800525765,25.869458886892417,204.42223306158908,-148.85101630465735
1949-08-31,238.3146,133.94,131.51721968837978,25.783123356300308,106.79738031162023,108.15687664369969,117.96056437291598,13.5566553154638,84.81628251810046,-59.03315916180016
1949-09-30,73.5955,73.62,-33.22419751539047,-34.59497004433112,106.81969751539047,108.21497004433112,28.43070431200287,-61.654901827393346,-5.775382311102389,-28.81958773322873
1949-10-31,10.5056,39.64,-96.33641471916071,-68.63306344496256,106.84201471916072,108.27306344496256,-60.23751646319595,-36.09889825596476,-49.4716899974481,-19.161373447514457
1949-11-30,5.2103,30.3,-101.65403192293097,-78.031156845594,106.86433192293097,108.331156845594,-79.59720509553763,-22.056826827393337,-69.59192625522239,-8.439230590371608
1949-12-31,4.6723,20.84,-102.21434912670122,-87.54925024622543,106.88664912670123,108.38925024622543,-87.96792944216502,-14.246419684536207,-78.8757339415681,-8.673516304657326
1950-01-31,6.9943,15.72,-99.91466633047149,-92.72734364685687,106.90896633047149,108.44734364685687,-88.00662234354937,-11.908043986922124,-82.47777796319376,-10.249565683663107
1950-02-28,16.7353,18.21,-90.19598353424175,-90.29543704748829,106.93128353424174,108.5054370474883,-57.342571690176776,-32.85341184406497,-83.62694279239663,-6.668494255091659
1950-03-31,17.8113,23.64,-89.142300738012,-84.92353044811973,106.953600738012,108.56353044811974,-12.408874608232752,-76.73342612977925,-81.47396476445662,-3.44956568366311
1950-04-30,145.8035,29.17,38.82758205821777,-79.45162384875117,106.97591794178224,108.62162384875117,18.19450104513985,20.63308101307792,-65.90634387937378,-13.54527996937739
1950-05-31,177.7732,70.79,70.7749648544475,-37.8897172493826,106.9982351455525,108.6797172493826,46.355548127083885,24.41941672736362,30.712705577137633,-68.60242282652024
1950-06-30,159.5655,297.33,52.54494765067723,188.59218934998597,107.02055234932276,108.73781065001401,65.9760237804565,-13.431076129779271,197.24854074793478,-8.65635139794881
1950-07-31,278.9776,416.26,171.934730446907,307.46409594935454,107.042869553093,108.79590405064545,108.64337800525765,63.29135244164935,204.42223306158908,103.04186288776546
1950-08-31,270.9639,218.32,163.89871324313674,109.4660025487231,107.06518675686328,108.8539974512769,117.96056437291598,45.93814887022076,84.81628251810046,24.649720030622632
1950-09-30,151.665,123.74,44.57749603936648,14.827909148091663,107.08750396063351,108.91209085190833,28.43070431200287,16.14679172736361,-5.775382311102389,20.603291459194054
1950-10-31,33.8103,53.52,-73.29952116440377,-55.45018425253976,107.10982116440377,108.97018425253977,-60.23751646319595,-13.062004701207819,-49.4716899974481,-5.978494255091661
1950-11-30,7.9287,32.56,-99.20343836817402,-76.4682776531712,107.13213836817403,109.0282776531712,-79.59720509553763,-19.606233272636388,-69.59192625522239,-6.87635139794881
1950-12-31,9.5994,29.17,-97.55505557194428,-79.91637105380264,107.15445557194428,109.08637105380264,-87.96792944216502,-9.587126129779264,-78.8757339415681,-1.0406371122345348
1951-01-31,26.1081,25.63,-81.06867277571453,-83.51446445443408,107.17677277571454,109.14446445443407,-88.00662234354937,6.937949567834835,-82.47777796319376,-1.0366864912403173
1951-02-28,465.8122,25.6,358.61311002051525,-83.6025578550655,107.19908997948477,109.20255785506549,-57.342571690176776,415.95568171069203,-83.62694279239663,0.024384937331134893
1951-03-31,491.5805,26.5,384.3590928167449,-82.76065125569694,107.22140718325505,109.26065125569694,-12.408874608232752,396.76796742497766,-81.47396476445662,-1.2866864912403173
1951-04-30,273.73900000000003,50.4,166.49527561297475,-58.91874465632838,107.24372438702528,109.31874465632838,18.19450104513985,148.3007745678349,-65.90634387937378,6.9875992230454
1951-05-31,221.4095,198.78,114.14345840920446,89.40316194304019,107.26604159079555,109.37683805695981,46.355548127083885,67.78791028212058,30.712705577137633,58.690456365902556
1951-06-30,199.3223,288.83,92.0339412054342,179.39506854240875,107.28835879456581,109.43493145759123,65.9760237804565,26.057917424977703,197.24854074793478,-17.85347220552603
1951-07-31,202.2106,404.93,94.89992400166395,295.43697514177734,107.31067599833605,109.49302485822267,108.64337800525765,-13.743454003593698,204.42223306158908,91.01474208018826
1951-08-31,210.4225,242.96,103.0895067978937,133.4088817411459,107.33299320210631,109.5511182588541,117.96056437291598,-14.871057575022277,84.81628251810046,48.59259922304544
1951-09-30,71.047,105.34,-36.30831040587657,-4.269211659485535,107.35531040587657,109.60921165948554,28.43070431200287,-64.73901471787944,-5.775382311102389,1.5061706516168538
1951-10-31,17.6414,73.91,-89.73622760964682,-35.75730506011698,107.37762760964682,109.66730506011697,-60.23751646319595,-29.498711146450866,-49.4716899974481,13.714384937331126
1951-11-30,8.3252,43.32,-99.07474481341708,-66.40539846074842,107.39994481341708,109.72539846074841,-79.59720509553763,-19.477539717879452,-69.59192625522239,3.1865277944739745
1951-12-31,7.7022,31.15,-99.72006201718733,-78.63349186137984,107.42226201718734,109.78349186137984,-87.96792944216502,-11.752132575022316,-78.8757339415681,0.24224208018826232
1952-01-31,19.4254,25.8,-88.01917922095758,-84.04158526201128,107.44457922095758,109.84158526201128,-88.00662234354937,-0.012556877408215428,-82.47777796319376,-1.5638072988175225
1952-02-29,53.8303,23.87,-53.636596424727834,-86.02967866264271,107.46689642472784,109.89967866264271,-57.342571690176776,3.7059752654489415,-83.62694279239663,-2.402735870246076
1952-03-31,153.9587,24.3,46.4694863715019,-85.65777206327415,107.48921362849809,109.95777206327415,-12.408874608232752,58.87836097973465,-81.47396476445662,-4.183807298817527
1952-04-30,256.0126,46.16,148.50106916773166,-63.85586546390559,107.51153083226836,110.01586546390558,18.19450104513985,130.3065681225918,-65.90634387937378,2.0504784154681914
1952-05-31,275.4097,157.44,167.8758519639614,47.36604113546298,107.53384803603859,110.07395886453702,46.355548127083885,121.5203038368775,30.712705577137633,16.653335558325345
1952-06-30,231.1221,286.0,123.56593476019114,175.86794773483155,107.55616523980885,110.13205226516845,65.9760237804565,57.58991097973464,197.24854074793478,-21.380593013103237
1952-07-31,389.3567,279.77,281.7782175564209,169.5798543342001,107.5784824435791,110.19014566579989,108.64337800525765,173.13483955116322,204.42223306158908,-34.84237872738899
1952-08-31,515.3667,186.61,407.76590035265065,76.36176093356869,107.60079964734939,110.24823906643132,117.96056437291598,289.80533597973465,84.81628251810046,-8.454521584531776
1952-09-30,314.317,86.65,206.6938831488804,-23.656332467062754,107.62311685111962,110.30633246706276,28.43070431200287,178.26317883687753,-5.775382311102389,-17.880950155960363
1952-10-31,109.8127,52.39,2.167265945110131,-57.974425867694194,107.64543405488988,110.3644258676942,-60.23751646319595,62.40478240830608,-49.4716899974481,-8.502735870246092
1952-11-30,26.0232,27.21,-81.64455125866013,-83.21251926832562,107.66775125866013,110.42251926832563,-79.59720509553763,-2.047346163122498,-69.59192625522239,-13.620593013103232
1952-12-31,14.8947,23.84,-92.79536846243037,-86.64061266895705,107.69006846243038,110.48061266895705,-87.96792944216502,-4.827439020265359,-78.8757339415681,-7.764878727388947
1953-01-31,12.9691,24.61,-94.74328566620063,-85.92870606958849,107.71238566620063,110.53870606958849,-88.00662234354937,-6.7366633226512675,-82.47777796319376,-3.450928106394727
1953-02-28,15.7159,24.47,-92.01880286997088,-86.12679947021992,107.73470286997089,110.59679947021992,-57.342571690176776,-34.67623117979411,-83.62694279239663,-2.4998566778232885
1953-03-31,55.2745,24.13,-52.48252007374114,-86.52489287085136,107.75702007374115,110.65489287085136,-12.408874608232752,-40.07364546550839,-81.47396476445662,-5.0509281063947356
1953-04-30,216.2841,25.51,108.50476272248859,-85.20298627148279,107.7793372775114,110.71298627148279,18.19450104513985,90.31026167734873,-65.90634387937378,-19.296642392109007
1953-05-31,80.0801,103.64,-27.721554481281643,-7.131079672114225,107.80165448128164,110.77107967211423,46.355548127083885,-74.07710260836552,30.712705577137633,-37.84378524925186
1953-06-30,106.8112,291.66,-1.0127716850519022,180.83082692725435,107.8239716850519,110.82917307274568,65.9760237804565,-66.9887954655084,197.24854074793478,-16.417713820680433
1953-07-31,222.4572,331.31,114.61091111117784,220.4227335266229,107.84628888882216,110.88726647337711,108.64337800525765,5.967533105920197,204.42223306158908,16.00050046503381
1953-08-31,225.2889,195.67,117.4202939074076,84.72464012599146,107.86860609259242,110.94535987400853,117.96056437291598,-0.5402704655083852,84.81628251810046,-0.0916423921090086
1953-09-30,237.9182,92.31,130.02727670363734,-18.693453274639964,107.89092329636267,111.00345327463997,28.43070431200287,101.59657239163447,-5.775382311102389,-12.918070963537575
1953-10-31,72.9442,55.5,-34.96904050013292,-55.5615466752714,107.91324050013291,111.0615466752714,-60.23751646319595,25.268475963063032,-49.4716899974481,-6.089856677823299
1953-11-30,12.6576,39.93,-95.27795770390317,-71.18964007590282,107.93555770390317,111.11964007590282,-79.59720509553763,-15.680752608365538,-69.59192625522239,-1.5977138206804256
1953-12-31,11.44,26.11,-96.51787490767343,-85.06773347653426,107.95787490767343,111.17773347653426,-87.96792944216502,-8.549945465508415,-78.8757339415681,-6.191999534966158
1954-01-31,15.8291,25.23,-92.15109211144369,-86.00582687716569,107.98019211144369,111.23582687716569,-88.00662234354937,-4.144469767894321,-82.47777796319376,-3.5280489139719293
1954-02-28,30.0442,24.72,-77.95830931521394,-86.57392027779713,108.00250931521394,111.29392027779713,-57.342571690176776,-20.615737625037163,-83.62694279239663,-2.9469774854004953
1954-03-31,39.8701,25.34,-68.15472651898418,-86.01201367842856,108.02482651898418,111.35201367842856,-12.408874608232752,-55.745851910751426,-81.47396476445662,-4.538048913971934
1954-04-30,64.704,30.87,-43.34314372275445,-80.54010707906,108.04714372275444,111.41010707906,18.19450104513985,-61.5376447678943,-65.90634387937378,-14.633763199686214
1954-05-31,112.2763,146.4,4.206839073475308,34.93179952030857,108.0694609265247,111.46820047969143,46.355548127083885,-42.14870905360858,30.712705577137633,4.2190939431709396
1954-06-30,207.9023,351.13,99.81052186970504,239.60370611967713,108.09177813029495,111.52629388032287,65.9760237804565,33.83449808924854,197.24854074793478,42.355165371742345
1954-07-31,260.1186,506.87,152.0045046659348,395.28561271904573,108.11409533406521,111.58438728095427,108.64337800525765,43.36112666067716,204.42223306158908,190.86337965745665
1954-08-31,165.0306,288.83,56.894187462164524,177.18751931841425,108.13641253783547,111.64248068158574,117.96056437291598,-61.06637691075146,84.81628251810046,92.37123680031378
1954-09-30,49.2996,167.35,-58.85912974160571,55.64942591778282,108.15872974160571,111.70057408221717,28.43070431200287,-87.28983405360859,-5.775382311102389,61.42480822888521
1954-10-31,12.601,68.24,-95.58004694537597,-43.51866748284861,108.18104694537597,111.75866748284861,-60.23751646319595,-35.34253048218002,-49.4716899974481,5.953022514599489
1954-11-30,6.881,50.12,-101.32236414914622,-61.696760883480046,108.20336414914622,111.81676088348004,-79.59720509553763,-21.725159053608593,-69.59192625522239,7.895165371742344
1954-12-31,9.8543,36.53,-98.37138135291649,-75.34485428411148,108.22568135291648,111.87485428411148,-87.96792944216502,-10.403451910751471,-78.8757339415681,3.530879657456623
1955-01-31,12.2329,24.52,-96.01509855668674,-87.41294768474292,108.24799855668674,111.93294768474291,-88.00662234354937,-8.00847621313737,-82.47777796319376,-4.935169721549158
1955-02-28,22.0588,24.07,-86.21151576045698,-87.92104108537436,108.27031576045698,111.99104108537435,-57.342571690176776,-28.8689440702802,-83.62694279239663,-4.294098292977722
1955-03-31,60.8529,20.05,-47.43973296422724,-91.99913448600577,108.29263296422724,112.04913448600577,-12.408874608232752,-35.03085835599449,-81.47396476445662,-10.525169721549148
1955-04-30,75.5777,33.41,-32.7372501679975,-78.69722788663721,108.3149501679975,112.1072278866372,18.19450104513985,-50.93175121313735,-65.90634387937378,-12.79088400726343
1955-05-31,51.8482,67.68,-56.48906737176775,-44.48532128726863,108.33726737176775,112.16532128726864,46.355548127083885,-102.84461549885164,30.712705577137633,-75.19802686440627
1955-06-30,46.8361,294.5,-61.523484575538006,182.27658531209994,108.35958457553801,112.22341468790006,65.9760237804565,-127.49950835599451,197.24854074793478,-14.971955435834843
1955-07-31,31.4317,396.44,-76.95020177930826,284.1584919114685,108.38190177930827,112.2815080885315,108.64337800525765,-185.59357978456592,204.42223306158908,79.73625884987942
1955-08-31,119.9502,213.51,11.545981016921488,101.17039851083705,108.40421898307851,112.33960148916294,117.96056437291598,-106.4145833559945,84.81628251810046,16.35411599273658
1955-09-30,106.6696,105.62,-1.7569361868487618,-6.777694889794375,108.42653618684876,112.39769488979438,28.43070431200287,-30.187640498851632,-5.775382311102389,-1.0023125786919866
1955-10-31,50.3757,54.65,-58.07315339061902,-57.80578829042582,108.44885339061902,112.45578829042582,-60.23751646319595,2.1643630725769327,-49.4716899974481,-8.334098292977714
1955-11-30,61.1078,36.53,-47.36337059438928,-75.98388169105725,108.47117059438928,112.51388169105725,-79.59720509553763,32.23383450114835,-69.59192625522239,-6.391955435834859
1955-12-31,29.9309,25.4,-78.56258779815954,-87.1719750916887,108.49348779815955,112.5719750916887,-87.96792944216502,9.405341644005475,-78.8757339415681,-8.296241150120593
1956-01-31,22.7101,25.71,-85.80570500192978,-86.92006849232013,108.51580500192978,112.63006849232013,-88.00662234354937,2.2009173416195864,-82.47777796319376,-4.4422905291263675
1956-02-29,15.5743,21.04,-92.96382220570004,-91.64816189295155,108.53812220570003,112.68816189295154,-57.342571690176776,-35.621250515523265,-83.62694279239663,-8.021219100554916
1956-03-31,415.9745,22.54,307.4140605905297,-90.20625529358298,108.56043940947029,112.74625529358298,-12.408874608232752,319.8229351987624,-81.47396476445662,-8.73229052912636
1956-04-30,463.2637,60.31,354.6809433867594,-52.49434869421441,108.58275661324058,112.80434869421441,18.19450104513985,336.4864423416195,-65.90634387937378,13.41199518515937
1956-05-31,157.5266,188.87,48.9215261829892,76.00755790515416,108.6050738170108,112.86244209484585,46.355548127083885,2.565978055905312,30.712705577137633,45.294852328016525
1956-06-30,152.9676,467.23,44.34020897921896,354.30946450452274,108.62739102078105,112.92053549547728,65.9760237804565,-21.635814801237544,197.24854074793478,157.06092375658795
1956-07-31,112.7577,345.47,4.107991775448696,232.4913711038913,108.6497082245513,112.97862889610872,108.64337800525765,-104.53538622980895,204.42223306158908,28.069138042302228
1956-08-31,180.6615,208.7,71.98947457167843,95.66327770325984,108.67202542832156,113.03672229674015,117.96056437291598,-45.971089801237554,84.81628251810046,10.846995185159372
1956-09-30,191.4502,99.68,82.75585736790818,-13.41481569737158,108.69434263209182,113.09481569737159,28.43070431200287,54.325153055905304,-5.775382311102389,-7.639433386269191
1956-10-31,120.8563,60.31,12.13964016413793,-52.84290909800302,108.71665983586207,113.15290909800302,-60.23751646319595,72.37715662733387,-49.4716899974481,-3.3712191005549172
1956-11-30,112.3613,34.26,3.6223229603676828,-78.95100249863447,108.73897703963232,113.21100249863446,-79.59720509553763,83.21952805590531,-69.59192625522239,-9.359076243412076
1956-12-31,66.3464,30.58,-42.41489424340257,-82.6890958992659,108.76129424340257,113.26909589926589,-87.96792944216502,45.553035198762444,-78.8757339415681,-3.8133619576977935
1957-01-31,38.0012,26.25,-70.78241144717283,-87.07718929989733,108.78361144717283,113.32718929989733,-88.00662234354937,17.224210896376533,-82.47777796319376,-4.599411336703568
1957-02-28,55.6992,26.31,-53.10672865094309,-87.07528270052876,108.80592865094309,113.38528270052876,-57.342571690176776,4.235843039233686,-83.62694279239663,-3.4483399081321267
1957-03-31,46.0149,22.14,-62.81334585471335,-91.3033761011602,108.82824585471334,113.4433761011602,-12.408874608232752,-50.4044712464806,-81.47396476445662,-9.829411336703572
1957-04-30,32.5361,27.1,-76.3144630584836,-86.40146950179164,108.8505630584836,113.50146950179163,18.19450104513985,-94.50896410362344,-65.90634387937378,-20.49512562241786
1957-05-31,47.6289,256.55,-61.24398026225384,142.99043709757694,108.87288026225384,113.55956290242307,46.355548127083885,-107.59952838933773,30.712705577137633,112.27773152043932
1957-06-30,193.1209,370.95,84.2257025339759,257.3323436969455,108.8951974660241,113.6176563030545,65.9760237804565,18.249678753519404,197.24854074793478,60.0838029490107
1957-07-31,93.3323,237.86,-15.585214669794354,124.18425029631408,108.91751466979436,113.67574970368594,108.64337800525765,-124.228592675052,204.42223306158908,-80.237982765275
1957-08-31,147.814,139.32,38.87416812643538,25.58615689568262,108.93983187356461,113.73384310431737,117.96056437291598,-79.0863962464806,84.81628251810046,-59.230125622417845
1957-09-30,123.8579,84.67,14.89575092266513,-29.121936504948792,108.96214907733487,113.7919365049488,28.43070431200287,-13.53495338933774,-5.775382311102389,-23.3465541938464
1957-10-31,85.9416,61.45,-23.04286628110512,-52.400029905580226,108.98446628110511,113.85002990558023,-60.23751646319595,37.19465018209083,-49.4716899974481,-2.9283399081321235
1957-11-30,92.6811,36.81,-16.32568348487537,-77.09812330621166,109.00678348487537,113.90812330621166,-79.59720509553763,63.27152161066226,-69.59192625522239,-7.506197050989272
1957-12-31,70.3674,26.59,-38.661700688645624,-87.3762167068431,109.02910068864563,113.9662167068431,-87.96792944216502,49.30622875351939,-78.8757339415681,-8.500482765274995
1958-01-31,52.2446,25.88,-56.806817892415886,-88.14431010747454,109.05141789241588,114.02431010747453,-88.00662234354937,31.19980445113348,-82.47777796319376,-5.6665321442807794
1958-02-28,62.6086,25.74,-46.46513509618614,-88.34240350810597,109.07373509618614,114.08240350810597,-57.342571690176776,10.877436593990637,-83.62694279239663,-4.715460715709341
1958-03-31,32.7343,26.14,-76.36175229995641,-88.0004969087374,109.0960522999564,114.1404969087374,-12.408874608232752,-63.95287769172366,-81.47396476445662,-6.526532144280779
1958-04-30,56.5487,28.88,-52.569669503726644,-85.31859030936884,109.11836950372664,114.19859030936884,18.19450104513985,-70.7641705488665,-65.90634387937378,-19.412246429995065
1958-05-31,247.6592,178.11,138.5185132925031,63.85331628999974,109.14068670749691,114.25668371000027,46.355548127083885,92.1629651654192,30.712705577137633,33.140610712862106
1958-06-30,235.936,396.44,126.77299608873285,282.1252228893683,109.16300391126715,114.31477711063172,65.9760237804565,60.79697230827635,197.24854074793478,84.87668214143349
1958-07-31,425.3191,258.82,316.13377888496257,144.44712948873683,109.18532111503742,114.37287051126316,108.64337800525765,207.4904008797049,204.42223306158908,-59.97510357285225
1958-08-31,312.9012,185.48,203.69356168119236,71.04903608810542,109.20763831880765,114.43096391189457,117.96056437291598,85.73299730827638,84.81628251810046,-13.76724642999504
1958-09-30,233.5007,93.16,124.27074447742208,-21.329057312526004,109.22995552257791,114.489057312526,28.43070431200287,95.84004016541921,-5.775382311102389,-15.553675001423615
1958-10-31,105.7351,62.58,-3.5171727263481642,-51.96715071315744,109.25227272634817,114.54715071315744,-60.23751646319595,56.72034373684779,-49.4716899974481,-2.495460715709335
1958-11-30,103.1866,28.32,-6.087989930118425,-86.28524411378888,109.27458993011842,114.60524411378887,-79.59720509553763,73.5092151654192,-69.59192625522239,-16.693317858566488
1958-12-31,89.2547,27.64,-20.04220713388868,-87.0233375144203,109.29690713388868,114.6633375144203,-87.96792944216502,67.92572230827633,-78.8757339415681,-8.147603572852205
1959-01-31,45.7034,23.28,-63.615824337658935,-91.44143091505174,109.31922433765894,114.72143091505174,-88.00662234354937,24.39079800589043,-82.47777796319376,-8.96365295185798
1959-02-28,44.3159,21.41,-65.02564154142918,-93.36952431568318,109.34154154142918,114.77952431568318,-57.342571690176776,-7.683069851252405,-83.62694279239663,-9.742581523286546
1959-03-31,43.3248,24.15,-66.03905874519944,-90.6876177163146,109.36385874519945,114.83761771631461,-12.408874608232752,-53.63018413696669,-81.47396476445662,-9.21365295185798
1959-04-30,30.6388,35.96,-78.74737594896969,-78.93571111694604,109.3861759489697,114.89571111694605,18.19450104513985,-96.94187699410955,-65.90634387937378,-13.02936723757226
1959-05-31,75.4644,141.87,-33.94409315273995,26.916195482422523,109.40849315273995,114.95380451757748,46.355548127083885,-80.29964127982385,30.712705577137633,-3.79651009471511
1959-06-30,84.9789,359.62,-24.45191035651021,244.6081020817911,109.43081035651021,115.01189791820892,65.9760237804565,-90.42793413696671,197.24854074793478,47.359561333856306
1959-07-31,33.5555,402.1,-75.89762756028045,287.03000868115964,109.45312756028045,115.06999131884038,108.64337800525765,-184.54100556553811,204.42223306158908,82.60777561957056
1959-08-31,29.8743,232.48,-79.6011447640507,117.3519152805282,109.4754447640507,115.12808471947179,117.96056437291598,-197.56170913696667,84.81628251810046,32.53563276242774
1959-09-30,60.5414,152.63,-48.95636196782096,37.443821879896774,109.49776196782096,115.18617812010322,28.43070431200287,-77.38706627982383,-5.775382311102389,43.219204190999164
1959-10-31,115.5044,87.5,5.984320828408784,-27.744271520734657,109.52007917159122,115.24427152073466,-60.23751646319595,66.22183729160474,-49.4716899974481,21.727418476713446
1959-11-30,94.6915,58.33,-14.850896375361472,-56.97236492136609,109.54239637536148,115.30236492136609,-79.59720509553763,64.74630872017616,-69.59192625522239,12.619561333856296
1959-12-31,35.481,40.49,-74.08371357913174,-74.87045832199752,109.56471357913173,115.36045832199753,-87.96792944216502,13.884215863033276,-78.8757339415681,4.0052756195705825
1960-01-31,17.8962,33.13,-91.69083078290197,-82.28855172262897,109.58703078290196,115.41855172262896,-88.00662234354937,-3.6842084393526022,-82.47777796319376,0.18922624056479265
1960-02-29,19.4537,28.15,-90.15564798667224,-87.32664512326039,109.60934798667223,115.4766451232604,-57.342571690176776,-32.81307629649546,-83.62694279239663,-3.699702330863758
1960-03-31,17.4715,36.53,-92.16016519044248,-79.00473852389182,109.63166519044248,115.53473852389182,-12.408874608232752,-79.75129058220973,-81.47396476445662,2.469226240564808
1960-04-30,16.622,58.33,-93.03198239421275,-57.262831924523255,109.65398239421275,115.59283192452325,18.19450104513985,-111.22648343935259,-65.90634387937378,8.643511954850524
1960-05-31,76.3139,97.41,-33.362399597983,-18.24092532515469,109.676299597983,115.65092532515469,46.355548127083885,-79.71794772506689,30.712705577137633,-48.953630902292325
1960-06-30,107.151,274.39,-2.54761680175325,158.68098127421388,109.69861680175325,115.70901872578611,65.9760237804565,-68.52364058220975,197.24854074793478,-38.567559473720905
